    96	0.13142	0.00137	  2850	0.13005	0.00005	 0.16421	 0.70327	-7.19438	 1.72987	-17.21060	-73.71079
    97	0.13279	0.00137	  2850	0.13005	0.00005	 0.16421	 0.70327	-7.19438	 1.72987	-17.21060	-73.71079
    98	0.13415	0.00137	  2940	0.13415	0.00005	 0.13452	 0.70975	-7.25865	 1.42585	-14.08782	-74.32791
    99	0.13552	0.00137	  2940	0.13415	0.00005	 0.13452	 0.70975	-7.25865	 1.42585	-14.08782	-74.32791
   100	0.13689	0.00137	  2940	0.13415	0.00005	 0.13452	 0.70975	-7.25865	 1.42585	-14.08782	-74.32791
   101	0.13826	0.00137	  3030	0.13826	0.00005	 0.10460	 0.71498	-7.31006	 1.11956	-10.94531	-74.81232
   102	0.13963	0.00137	  3030	0.13826	0.00005	 0.10460	 0.71498	-7.31006	 1.11956	-10.94531	-74.81232
   103	0.14100	0.00137	  3030	0.13826	0.00005	 0.10460	 0.71498	-7.31006	 1.11956	-10.94531	-74.81232
   104	0.14237	0.00137	  3120	0.14237	0.00005	 0.07450	 0.71895	-7.34854	 0.81155	-7.78874	-75.16360
   105	0.14374	0.00137	  3120	0.14237	0.00005	 0.07450	 0.71895	-7.34854	 0.81155	-7.78874	-75.16360
   106	0.14511	0.00137	  3120	0.14237	0.00005	 0.07450	 0.71895	-7.34854	 0.81155	-7.78874	-75.16360
   107	0.14648	0.00137	  3210	0.14648	0.00005	 0.04426	 0.72165	-7.37402	 0.50238	-4.62378	-75.38157
   108	0.14784	0.00137	  3210	0.14648	0.00005	 0.04426	 0.72165	-7.37402	 0.50238	-4.62378	-75.38157
   109	0.14921	0.00137	  3210	0.14648	0.00005	 0.04426	 0.72165	-7.37402	 0.50238	-4.62378	-75.38157
   110	0.15058	0.00137	  3300	0.15058	0.00005	 0.01395	 0.72307	-7.38651	 0.19258	-1.45605	-75.46629
   111	0.15195	0.00137	  3300	0.15058	0.00005	 0.01395	 0.72307	-7.38651	 0.19258	-1.45605	-75.46629
   112	0.15332	0.00137	  3300	0.15058	0.00005	 0.01395	 0.72307	-7.38651	 0.19258	-1.45605	-75.46629
